iso,year,country,capacity_pre5,dem,log_gdp0,growth10,cap_z
BOL,1970,Bolivia,-1.1220000028610229,0.0,6.832059383392334,1.4428997039794922,-1.4527188788520051
BOL,1980,Bolivia,-0.8462800025939942,0.0,6.976349353790283,-2.064480781555176,-1.1607892479011035
BOL,1990,Bolivia,-0.5642799973487854,1.0,6.769901275634766,1.4870214462280273,-0.8622104092979662
BOL,2000,Bolivia,0.1420160012319684,1.0,6.918603420257568,1.9843530654907227,-0.11439113609294357
BRA,1970,Brazil,0.11051200032234192,0.0,7.595347881317139,5.7541608810424805,-0.14774726314254855
BRA,1980,Brazil,0.23470000624656678,0.0,8.170763969421387,-0.5316352844238281,-0.016258220987913383
BRA,1990,Brazil,0.7391999959945679,1.0,8.117600440979004,0.9744548797607422,0.5179014180634129
BRA,2000,Brazil,0.9164199829101562,1.0,8.215045928955078,2.4014663696289062,0.7055402013482178
BTN,1990,Bhutan,0.5747999966144561,0.0,6.1424689292907715,4.761152267456055,0.34383631179297874
BTN,2000,Bhutan,0.5505599975585938,0.0,6.618584156036377,5.699758529663086,0.31817123863261754
BWA,1980,Botswana,0.4196400046348572,1.0,7.0509257316589355,7.0516252517700195,0.1795544346963546
BWA,1990,Botswana,0.8761600136756897,1.0,7.7560882568359375,3.1606674194335938,0.6629133409487913
BWA,2000,Botswana,0.7243399977684021,1.0,8.072154998779297,2.6816654205322266,0.5021677977460827
CAF,1970,Central African Rep.,-1.2166000127792358,0.0,5.869698524475098,-0.9082412719726562,-1.5528804411493704
CAF,1980,Central African Rep.,-1.1290000200271606,0.0,5.778874397277832,-1.5281343460083008,-1.4601304283441765
CAF,1990,Central African Rep.,-0.9194800019264221,0.0,5.626060962677002,-0.6850624084472656,-1.2382926889645964
CAF,2000,Central African Rep.,-0.8860400080680847,1.0,5.557554721832275,-0.7892322540283203,-1.2028867515766286
CAN,1970,Canada,1.525600004196167,1.0,9.471651077270508,2.5458240509033203,1.3505340306839777
CAN,1980,Canada,1.8354000091552733,1.0,9.72623348236084,1.551046371459961,1.6785472362139011
CAN,1990,Canada,2.1442000389099123,1.0,9.881338119506836,1.8594646453857422,2.0055016778089723
CAN,2000,Canada,2.178000068664551,1.0,10.06728458404541,0.8209991455078125,2.041288817671314
CHE,1980,Switzerland,1.686199951171875,1.0,10.25954818725586,1.5887832641601562,1.520575678754291
CHE,1990,Switzerland,2.0986000537872314,1.0,10.418426513671875,0.38573265075683594,1.9572208609827044
CHE,2000,Switzerland,2.2133999824523927,1.0,10.456999778747559,0.7942676544189453,2.07876989905014
